,TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLBadDerogCnt,TLDel60Cnt24
1708,0,3,0,1,1,5.0,2,118,5,0,2,4,3.0,4.0,2,1,2.0,2.0,0,1,2,1,1
1709,0,0,0,0,0,,0,348,9,0,1,2,8.0,18.0,0,0,4.0,6.0,3,0,2,0,1
1710,0,0,0,0,2,4.0,1,45,5,0,4,6,7.0,11.0,0,0,2.0,3.0,0,0,0,0,0
1711,0,0,0,0,0,7.0,0,199,6,0,1,3,6.0,18.0,0,0,3.0,4.0,0,0,1,0,0
1712,0,0,0,0,6,2.0,8,55,7,0,1,3,10.0,13.0,0,0,3.0,7.0,0,0,0,0,0
1713,0,4,4,0,0,10.0,1,168,2,1,2,5,6.0,12.0,0,0,2.0,2.0,0,0,0,1,0
1714,0,1,1,0,7,0.0,16,213,3,1,9,13,12.0,25.0,1,0,8.0,11.0,0,0,3,1,0
1715,0,0,0,0,10,0.0,9,170,6,0,3,4,9.0,12.0,2,1,4.0,5.0,0,1,2,1,1
1716,0,0,0,0,6,4.0,6,241,4,0,1,4,9.0,23.0,0,0,1.0,2.0,0,0,0,0,0
1717,0,0,0,0,0,9.0,1,137,9,0,2,4,8.0,13.0,1,0,4.0,4.0,2,0,1,0,1
1718,0,1,0,0,8,1.0,4,39,2,1,1,5,13.0,15.0,0,0,6.0,9.0,0,1,1,2,1
1719,0,3,2,1,1,3.0,0,166,11,0,1,1,2.0,3.0,2,1,0.0,1.0,0,1,2,1,1
1720,0,0,0,0,4,1.0,12,135,9,0,3,6,6.0,18.0,0,0,1.0,2.0,0,0,0,0,0
1721,0,0,0,0,2,1.0,1,291,6,0,2,4,9.0,19.0,0,0,2.0,4.0,0,0,0,0,0
1722,0,1,1,0,4,1.0,2,131,15,0,0,4,9.0,13.0,0,0,6.0,6.0,0,0,0,1,0
1723,0,1,0,1,2,2.0,3,99,3,1,4,7,5.0,6.0,0,0,0.0,2.0,0,0,0,0,0
1724,0,1,0,1,5,1.0,3,111,4,0,3,3,5.0,6.0,0,0,1.0,1.0,0,0,0,0,0
1725,0,0,0,0,5,0.0,3,289,6,0,4,7,14.0,22.0,0,0,3.0,7.0,0,0,0,0,0
1726,0,1,0,0,3,3.0,3,117,8,0,1,2,2.0,3.0,0,0,2.0,2.0,0,0,0,0,0
1727,0,0,0,0,2,0.0,1,153,25,0,0,0,9.0,16.0,0,0,3.0,4.0,2,0,1,0,1
1728,0,0,0,0,10,0.0,6,376,1,1,6,9,22.0,34.0,0,0,3.0,3.0,0,0,0,0,0
1729,0,0,0,0,5,1.0,8,296,24,0,0,1,23.0,29.0,0,0,8.0,9.0,1,0,1,0,0
1730,0,1,1,0,4,1.0,5,128,29,0,0,0,4.0,12.0,0,0,2.0,2.0,2,2,4,2,3
1731,0,0,0,0,1,4.0,1,69,2,1,6,13,16.0,28.0,0,0,5.0,6.0,0,0,0,0,0
1732,0,0,0,0,2,3.0,2,284,3,1,1,6,27.0,40.0,0,0,5.0,9.0,0,0,0,0,0
1733,0,2,2,0,9,1.0,3,270,4,0,2,2,6.0,16.0,9,2,2.0,2.0,1,3,21,3,3
1734,0,0,0,0,1,2.0,1,160,14,0,0,3,13.0,18.0,0,0,8.0,9.0,0,0,1,0,0
1735,0,1,1,0,5,1.0,5,78,5,0,6,9,19.0,29.0,0,0,6.0,8.0,0,0,1,0,0
1736,0,0,0,0,1,1.0,0,212,7,0,1,1,12.0,21.0,0,0,3.0,5.0,0,0,0,0,0
1737,0,7,5,0,2,2.0,9,100,3,1,5,8,11.0,14.0,1,1,6.0,7.0,1,1,1,5,1
1738,0,0,0,0,1,6.0,2,178,3,1,2,4,16.0,30.0,0,0,5.0,6.0,0,0,0,0,0
1739,0,0,0,0,5,3.0,6,61,6,0,4,11,21.0,26.0,0,0,3.0,4.0,0,0,0,0,0
1740,0,0,0,0,1,1.0,1,314,20,0,0,2,12.0,19.0,0,0,4.0,6.0,0,0,0,0,0
1741,0,0,0,0,1,5.0,2,207,3,1,2,2,10.0,11.0,0,0,1.0,2.0,0,0,1,0,0
1742,0,0,0,0,8,1.0,4,208,2,3,9,15,9.0,19.0,0,0,3.0,5.0,1,0,0,0,0
1743,0,0,0,0,0,9.0,1,83,6,0,2,4,10.0,15.0,0,0,2.0,2.0,0,0,0,0,0
1744,0,1,0,1,1,2.0,0,152,10,0,2,2,1.0,2.0,5,1,0.0,0.0,0,1,6,1,1
1745,0,5,5,0,0,,0,265,15,0,0,1,3.0,3.0,0,0,1.0,1.0,0,1,1,6,1
1746,0,0,0,0,0,,0,224,3,2,5,6,9.0,16.0,1,0,5.0,7.0,0,0,1,0,0
1747,0,6,4,0,3,2.0,4,204,77,0,0,0,3.0,4.0,3,2,2.0,2.0,0,2,3,3,2
1748,0,0,0,0,0,12.0,4,115,2,2,5,10,17.0,29.0,0,0,8.0,10.0,0,0,0,0,0
1749,0,0,0,0,3,1.0,9,97,12,0,2,4,9.0,15.0,2,1,2.0,6.0,3,2,4,2,3
1750,0,1,0,1,6,0.0,5,251,3,1,3,5,8.0,12.0,6,0,4.0,5.0,0,0,6,0,0
1751,0,1,0,1,0,,0,209,20,0,0,1,8.0,17.0,9,2,2.0,4.0,0,2,11,2,2
1752,0,4,0,1,3,3.0,3,72,72,0,0,0,1.0,2.0,0,0,,,0,0,0,3,0
1753,0,0,0,0,2,1.0,2,346,11,0,1,5,14.0,17.0,0,0,5.0,7.0,1,1,1,1,1
1754,0,0,0,0,4,1.0,0,85,1,1,4,8,19.0,21.0,0,0,8.0,11.0,0,0,0,0,0
1755,0,1,0,0,0,18.0,0,277,11,0,1,6,25.0,33.0,0,0,8.0,13.0,0,0,1,0,0
1756,0,0,0,0,2,3.0,5,239,8,0,1,1,7.0,21.0,3,1,4.0,4.0,0,1,8,1,1
1757,0,0,0,0,6,1.0,5,124,15,0,0,2,3.0,5.0,2,0,2.0,2.0,0,0,2,0,0
1758,0,4,4,0,3,2.0,2,136,6,0,1,1,5.0,8.0,8,5,2.0,3.0,0,5,8,7,5
1759,0,13,13,0,2,4.0,3,81,1,1,1,1,1.0,1.0,1,0,,,0,1,3,11,1
1760,0,0,0,0,4,1.0,4,177,2,1,4,10,11.0,24.0,5,2,6.0,6.0,0,2,9,2,2
1761,0,0,0,0,0,,0,83,2,1,3,5,6.0,10.0,2,2,1.0,2.0,0,2,2,2,2
1762,0,0,0,0,2,1.0,1,186,36,0,0,0,9.0,13.0,0,0,3.0,4.0,3,1,3,1,2
1763,0,0,0,0,7,1.0,15,157,4,0,4,7,11.0,32.0,0,0,5.0,8.0,3,0,4,0,1
1764,0,0,0,0,0,10.0,2,134,9,0,3,4,11.0,16.0,0,0,8.0,9.0,0,0,0,0,0
1765,0,0,0,0,1,6.0,2,77,11,0,1,1,2.0,3.0,0,0,0.0,1.0,0,0,0,0,0
1766,0,23,22,0,5,0.0,4,80,5,0,1,2,2.0,4.0,2,1,,,0,1,3,4,1
1767,0,1,0,0,2,0.0,1,70,2,2,4,6,3.0,13.0,0,0,3.0,3.0,1,0,1,0,0
1768,0,2,0,0,0,8.0,3,324,9,0,2,9,17.0,35.0,1,1,5.0,6.0,3,1,2,1,1
1769,0,0,0,0,0,11.0,0,284,39,0,0,0,10.0,15.0,3,2,2.0,3.0,3,3,8,3,3
1770,0,3,3,0,0,8.0,7,107,4,0,3,3,10.0,21.0,0,0,6.0,7.0,0,0,1,2,0
1771,0,1,1,0,1,4.0,1,121,14,0,0,1,10.0,13.0,1,0,6.0,6.0,0,0,1,0,0
1772,0,0,0,0,5,0.0,4,133,1,1,3,8,12.0,15.0,3,0,4.0,4.0,3,0,3,0,2
1773,0,1,1,0,4,0.0,4,76,4,0,1,7,12.0,15.0,0,0,4.0,6.0,0,0,0,0,0
1774,0,1,0,1,3,1.0,1,167,2,1,4,5,4.0,13.0,9,0,3.0,3.0,0,0,9,0,0
1775,0,1,1,0,6,0.0,4,124,10,0,2,8,12.0,35.0,1,0,1.0,1.0,0,1,1,2,1
1776,0,0,0,0,1,5.0,1,259,5,0,2,4,13.0,18.0,1,0,7.0,7.0,3,0,2,0,1
1777,0,0,0,0,1,6.0,3,40,5,0,3,6,7.0,10.0,0,0,3.0,3.0,0,0,0,0,0
1778,0,1,0,0,5,0.0,8,82,7,0,1,5,7.0,16.0,1,1,4.0,5.0,0,1,1,1,1
1779,0,1,0,1,9,1.0,18,244,2,1,6,11,11.0,19.0,11,6,6.0,9.0,0,7,11,7,7
1780,0,2,0,0,18,0.0,8,224,2,2,3,4,7.0,10.0,0,0,6.0,7.0,1,0,0,0,0
1781,0,2,2,0,8,0.0,7,14,2,1,1,3,2.0,2.0,0,0,1.0,2.0,0,0,0,2,0
1782,0,0,0,0,0,24.0,0,324,27,0,0,0,6.0,15.0,0,0,0.0,0.0,2,0,3,0,1
1783,0,3,1,0,4,0.0,5,109,7,0,3,3,3.0,9.0,0,0,2.0,2.0,1,0,0,1,0
1784,0,1,1,0,0,11.0,2,149,55,0,0,0,5.0,11.0,8,5,1.0,1.0,2,6,11,7,7
1785,0,2,1,1,9,2.0,11,123,9,0,2,3,4.0,5.0,1,0,1.0,2.0,0,1,3,1,1
1786,0,1,0,1,6,1.0,4,171,4,0,4,6,10.0,13.0,2,0,7.0,8.0,0,0,2,0,0
1787,0,1,1,0,2,2.0,3,228,13,0,0,2,12.0,27.0,0,0,6.0,8.0,1,0,0,0,0
1788,0,1,0,1,4,1.0,5,161,9,0,1,1,2.0,5.0,4,2,1.0,1.0,2,2,5,2,3
1789,0,7,3,1,12,0.0,16,158,3,1,1,5,7.0,6.0,2,1,1.0,3.0,1,1,4,1,1
1790,0,0,0,0,4,1.0,4,169,15,0,0,2,6.0,13.0,3,0,2.0,4.0,0,0,3,0,0
1791,0,0,0,0,1,1.0,2,327,6,0,2,6,9.0,23.0,0,0,3.0,4.0,0,0,0,0,0
1792,0,2,0,0,0,13.0,2,228,17,0,0,1,6.0,10.0,0,0,4.0,6.0,0,0,0,1,0
1793,0,1,1,0,0,,0,120,8,0,1,2,4.0,4.0,2,0,2.0,2.0,1,0,2,1,0
1794,0,0,0,0,0,7.0,2,224,7,0,2,4,13.0,21.0,0,0,0.0,2.0,0,0,0,0,0
1795,0,2,2,0,2,0.0,4,120,5,0,2,4,6.0,9.0,1,1,4.0,4.0,0,1,3,2,1
1796,0,0,0,0,2,3.0,2,398,5,0,1,1,10.0,25.0,0,0,3.0,5.0,0,0,0,0,0
1797,0,0,0,0,3,3.0,2,91,21,0,0,2,5.0,8.0,0,0,1.0,3.0,0,0,0,0,0
1798,0,1,1,0,1,3.0,1,145,3,1,1,6,13.0,24.0,0,0,0.0,1.0,0,0,0,1,0
1799,0,0,0,0,3,2.0,2,234,5,0,1,4,15.0,25.0,0,0,10.0,10.0,0,0,1,0,0
1800,0,0,0,0,3,1.0,1,80,4,0,2,6,9.0,9.0,0,0,4.0,6.0,0,0,0,0,0
1801,0,2,1,0,1,4.0,0,87,10,0,1,1,5.0,7.0,2,2,3.0,3.0,0,3,4,4,3
1802,0,1,1,0,2,3.0,2,131,3,1,2,8,10.0,14.0,0,0,4.0,4.0,0,0,0,1,0
1803,0,0,0,0,2,0.0,1,181,7,0,1,2,7.0,16.0,0,0,5.0,5.0,3,0,0,0,0
1804,0,0,0,0,6,0.0,6,277,8,0,1,3,17.0,26.0,5,4,6.0,11.0,0,4,8,4,4
1805,0,1,0,1,8,1.0,5,228,4,0,1,3,6.0,12.0,14,4,2.0,3.0,0,5,18,5,5
1806,0,1,1,0,2,2.0,0,107,2,1,1,1,5.0,5.0,1,0,2.0,2.0,0,0,1,1,0
1807,0,4,0,0,2,1.0,1,288,11,0,2,4,5.0,12.0,0,0,2.0,2.0,3,0,2,2,1
1808,0,0,0,0,0,12.0,1,379,14,0,0,1,9.0,15.0,2,1,5.0,6.0,0,1,6,1,1
1809,0,0,0,0,1,3.0,0,250,8,0,1,6,13.0,15.0,0,0,3.0,3.0,3,0,0,0,0
1810,0,1,0,1,4,1.0,3,241,25,0,0,0,3.0,11.0,14,14,,,0,14,14,15,14
1811,0,0,0,0,1,4.0,1,262,21,0,0,1,9.0,10.0,0,0,7.0,7.0,0,0,0,0,0
1812,0,4,2,0,1,0.0,0,113,27,0,0,0,5.0,7.0,1,0,1.0,2.0,0,1,4,1,1
1813,0,2,2,0,1,4.0,1,158,4,0,3,4,8.0,15.0,0,0,4.0,6.0,0,0,4,2,0
1814,0,0,0,0,0,10.0,0,244,20,0,0,1,7.0,20.0,0,0,4.0,4.0,0,0,0,0,0
1815,0,0,0,0,2,1.0,5,150,2,1,2,9,18.0,29.0,6,3,6.0,6.0,0,3,8,3,3
1816,0,0,0,0,3,1.0,1,290,14,0,0,2,15.0,22.0,0,0,5.0,6.0,0,0,0,0,0
1817,0,4,4,0,5,0.0,4,179,10,0,1,3,1.0,9.0,2,1,,,2,2,3,5,3
1818,0,0,0,0,0,22.0,0,230,4,0,1,3,10.0,18.0,0,0,2.0,4.0,0,0,0,0,0
1819,0,0,0,0,7,0.0,5,258,5,0,6,7,17.0,30.0,1,1,6.0,9.0,3,1,2,1,1
1820,0,0,0,0,0,,0,255,37,0,0,0,4.0,11.0,0,0,2.0,2.0,0,0,0,0,0
1821,0,1,1,0,2,3.0,1,147,24,0,0,2,4.0,10.0,2,2,2.0,2.0,3,2,7,2,3
1822,0,0,0,0,1,1.0,2,36,2,1,3,6,10.0,10.0,0,0,0.0,0.0,0,0,0,0,0
1823,0,1,0,1,1,1.0,2,104,13,0,0,1,0.0,3.0,4,1,0.0,0.0,0,1,4,1,1
1824,0,0,0,0,0,,0,228,1,1,5,5,9.0,9.0,0,0,2.0,2.0,3,0,1,0,1
1825,0,0,0,0,2,1.0,1,311,13,0,0,3,4.0,3.0,2,1,3.0,3.0,2,1,3,1,2
1826,0,0,0,0,1,4.0,1,106,16,0,0,1,2.0,8.0,0,0,1.0,1.0,1,1,2,1,1
1827,0,2,0,0,8,0.0,9,152,3,1,7,9,8.0,12.0,3,0,1.0,3.0,0,0,3,0,0
1828,0,7,1,1,19,1.0,8,172,4,0,3,5,13.0,16.0,7,2,1.0,3.0,0,2,8,2,2
1829,0,0,0,0,1,2.0,0,63,12,0,1,9,12.0,18.0,0,0,1.0,1.0,3,0,0,0,0
1830,0,0,0,0,3,1.0,3,104,9,0,1,1,8.0,14.0,0,0,2.0,3.0,0,0,3,0,0
1831,0,2,1,1,1,4.0,0,174,11,0,1,1,3.0,2.0,3,1,1.0,2.0,0,1,4,1,1
1832,0,3,2,0,4,0.0,4,31,8,0,2,4,4.0,6.0,0,0,1.0,3.0,0,0,0,2,0
1833,0,0,0,0,0,14.0,0,176,14,0,0,1,6.0,12.0,0,0,5.0,5.0,0,0,0,0,0
1834,0,0,0,0,3,0.0,0,206,2,1,3,10,24.0,43.0,0,0,7.0,9.0,0,0,0,0,0
1835,0,0,0,0,1,2.0,0,17,17,0,0,1,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0
1836,0,2,0,1,9,0.0,5,119,4,0,2,2,5.0,10.0,7,2,1.0,2.0,0,2,9,3,2
1837,0,1,0,0,2,0.0,1,109,6,0,1,1,4.0,6.0,3,3,2.0,2.0,0,4,6,4,4
1838,0,0,0,0,3,5.0,6,123,6,0,2,4,13.0,23.0,0,0,8.0,8.0,0,0,0,0,0
1839,0,0,0,0,2,0.0,1,287,34,0,0,0,3.0,14.0,0,0,0.0,1.0,0,0,2,0,0
1840,0,3,2,0,5,4.0,0,208,33,0,0,0,2.0,5.0,2,0,1.0,2.0,0,0,3,3,0
1841,0,7,2,0,0,7.0,3,145,22,0,0,1,3.0,5.0,0,0,1.0,2.0,3,0,1,1,0
1842,0,5,4,0,5,1.0,3,74,26,0,0,0,2.0,2.0,1,1,1.0,1.0,0,1,1,2,1
1843,0,0,0,0,7,2.0,1,136,4,0,5,15,21.0,32.0,0,0,2.0,2.0,0,0,0,0,0
1844,0,13,11,0,5,0.0,8,33,4,0,4,9,2.0,8.0,0,0,1.0,2.0,0,0,0,3,0
1845,0,0,0,0,3,4.0,3,6,4,0,2,2,1.0,1.0,0,0,,,0,0,0,0,0
1846,0,0,0,0,5,1.0,1,226,3,1,5,10,16.0,3.0,0,0,14.0,14.0,3,0,0,0,0
1847,0,0,0,0,0,16.0,0,64,10,0,1,9,12.0,13.0,0,0,9.0,9.0,0,0,0,0,0
1848,0,0,0,0,3,0.0,1,282,10,0,1,3,9.0,15.0,0,0,2.0,4.0,3,0,3,0,0
1849,0,0,0,0,9,1.0,16,146,5,0,12,21,10.0,28.0,0,0,8.0,8.0,3,0,3,0,2
1850,0,0,0,0,0,7.0,0,184,7,0,1,1,14.0,16.0,0,0,9.0,9.0,0,0,0,0,0
1851,0,5,3,1,1,2.0,2,248,9,0,1,5,9.0,13.0,1,1,6.0,7.0,2,1,2,1,2
1852,0,2,0,1,4,5.0,4,258,28,0,0,0,10.0,15.0,12,0,8.0,8.0,0,0,12,0,0
1853,0,0,0,0,8,0.0,3,99,3,1,6,7,21.0,28.0,0,0,6.0,7.0,0,0,0,0,0
1854,0,0,0,0,0,7.0,0,155,3,1,3,5,7.0,23.0,0,0,3.0,3.0,0,0,0,0,0
1855,0,2,1,0,9,0.0,19,117,2,1,1,2,10.0,19.0,1,1,2.0,4.0,3,1,2,2,2
1856,0,0,0,0,3,3.0,3,195,3,2,4,8,12.0,27.0,0,0,0.0,2.0,0,0,0,0,0
1857,0,0,0,0,1,1.0,0,153,2,1,2,4,8.0,10.0,0,0,2.0,3.0,0,0,0,0,0
1858,0,0,0,0,1,5.0,0,212,5,0,2,3,6.0,19.0,0,0,1.0,2.0,0,0,0,0,0
1859,0,1,1,0,5,0.0,10,217,4,0,6,15,11.0,21.0,0,0,5.0,7.0,3,0,3,0,2
1860,0,0,0,0,2,1.0,2,233,18,0,0,6,25.0,28.0,0,0,15.0,18.0,3,0,0,0,0
1861,0,1,0,1,0,7.0,5,213,5,0,2,4,9.0,18.0,23,2,3.0,3.0,2,2,24,2,3
1862,0,0,0,0,0,,0,204,4,0,1,2,8.0,14.0,3,2,4.0,5.0,0,2,3,2,2
1863,0,0,0,0,1,5.0,1,127,5,0,2,4,13.0,20.0,0,0,4.0,7.0,0,0,0,0,0
1864,0,10,5,0,4,3.0,3,79,3,1,3,4,6.0,7.0,5,3,3.0,3.0,0,3,8,8,3
1865,0,0,0,0,5,0.0,3,190,11,0,2,3,6.0,14.0,0,0,5.0,6.0,0,0,1,0,0
1866,0,0,0,0,0,10.0,3,86,27,0,0,0,4.0,11.0,0,0,2.0,2.0,0,1,3,1,1
1867,0,3,1,0,1,1.0,1,209,3,1,1,2,5.0,8.0,0,0,1.0,2.0,0,0,1,2,0
1868,0,0,0,0,3,1.0,2,147,22,0,0,1,2.0,6.0,0,0,0.0,0.0,0,0,0,0,0
1869,0,1,1,0,0,,0,332,13,0,0,1,4.0,8.0,1,0,0.0,1.0,0,0,1,0,0
1870,0,3,2,0,3,0.0,4,168,11,0,1,3,1.0,14.0,2,0,1.0,1.0,3,1,6,3,3
1871,0,5,5,0,9,1.0,11,81,3,1,7,12,7.0,10.0,1,1,4.0,5.0,0,1,1,2,1
1872,0,2,2,0,4,1.0,9,169,7,0,2,3,18.0,28.0,5,3,3.0,12.0,3,10,18,12,13
1873,0,10,3,0,0,7.0,2,51,9,0,1,1,1.0,2.0,0,0,1.0,1.0,0,0,0,6,0
1874,0,0,0,0,4,1.0,0,163,2,2,2,8,13.0,17.0,0,0,2.0,3.0,0,0,0,0,0
1875,0,0,0,0,0,10.0,0,266,6,0,1,3,7.0,10.0,0,0,1.0,2.0,3,0,0,0,0
1876,0,5,0,1,2,0.0,2,462,5,0,2,5,5.0,7.0,6,4,3.0,4.0,2,5,8,6,6
1877,0,10,8,0,2,1.0,1,136,9,0,2,3,5.0,9.0,1,0,3.0,3.0,0,0,2,1,0
1878,0,0,0,0,9,1.0,3,167,3,1,2,2,5.0,8.0,0,0,0.0,1.0,0,0,0,0,0
1879,0,0,0,0,2,1.0,1,125,2,1,4,7,15.0,23.0,0,0,3.0,4.0,0,0,0,0,0
1880,0,0,0,0,5,1.0,4,287,2,1,3,3,7.0,11.0,1,0,2.0,2.0,0,0,4,0,0
1881,0,1,1,0,1,4.0,0,262,25,0,0,0,4.0,4.0,2,1,2.0,3.0,0,1,2,1,1
1882,0,0,0,0,1,1.0,1,182,3,1,1,3,12.0,25.0,0,0,1.0,2.0,0,0,0,0,0
1883,0,1,1,0,6,1.0,4,91,16,0,0,2,7.0,11.0,0,0,1.0,4.0,3,0,0,1,0
1884,0,0,0,0,0,8.0,0,334,21,0,0,1,4.0,10.0,0,0,0.0,1.0,0,0,0,0,0
1885,0,0,0,0,5,4.0,3,106,13,0,0,2,11.0,21.0,0,0,4.0,5.0,0,0,0,0,0
1886,0,0,0,0,1,4.0,1,171,4,0,3,5,7.0,10.0,1,0,4.0,4.0,0,0,2,0,0
1887,0,1,1,0,4,3.0,5,223,14,0,0,5,23.0,34.0,0,0,5.0,9.0,0,1,2,2,1
1888,0,0,0,0,7,1.0,6,315,3,2,6,9,17.0,37.0,0,0,5.0,7.0,0,0,0,0,0
1889,0,1,0,1,2,1.0,4,160,7,0,1,1,4.0,13.0,11,4,3.0,3.0,0,4,12,4,4
1890,0,0,0,0,3,3.0,11,126,8,0,5,7,8.0,13.0,0,0,5.0,6.0,0,0,0,0,0
1891,0,1,0,0,0,9.0,1,227,28,0,0,0,6.0,10.0,0,0,2.0,4.0,3,1,2,1,1
1892,0,0,0,0,1,0.0,0,410,17,0,0,2,3.0,7.0,0,0,1.0,1.0,1,0,0,0,0
1893,0,1,1,0,6,1.0,7,147,3,1,1,6,7.0,18.0,0,0,3.0,4.0,0,0,2,0,0
1894,0,2,1,0,1,1.0,2,204,12,0,2,3,2.0,3.0,0,0,1.0,1.0,0,1,1,1,1
1895,0,0,0,0,5,1.0,2,252,11,0,1,4,16.0,24.0,1,0,1.0,1.0,0,0,1,0,0
1896,0,4,3,0,0,17.0,1,85,7,0,1,2,3.0,7.0,2,0,2.0,2.0,0,0,2,4,0
1897,0,3,0,1,3,1.0,4,246,8,0,2,4,6.0,10.0,0,0,1.0,1.0,0,0,0,0,0
1898,0,1,0,1,0,,0,208,92,0,0,0,3.0,3.0,6,0,1.0,1.0,0,0,6,0,0
1899,0,1,0,0,1,0.0,1,79,9,0,2,2,5.0,10.0,0,0,2.0,2.0,0,0,0,0,0
1900,0,0,0,0,5,1.0,4,142,4,0,2,7,9.0,32.0,0,0,1.0,3.0,0,0,1,0,0
1901,0,0,0,1,16,1.0,14,144,5,0,1,2,2.0,3.0,3,1,2.0,2.0,0,1,3,1,1
1902,0,0,0,0,0,,0,6,6,0,1,1,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0
1903,0,0,0,0,5,2.0,5,229,15,0,0,2,14.0,26.0,5,4,5.0,7.0,3,7,10,7,9
1904,0,17,13,1,8,1.0,1,36,3,1,2,4,5.0,5.0,0,0,1.0,3.0,0,0,0,8,0
1905,0,0,0,0,1,3.0,1,77,2,1,3,7,12.0,13.0,0,0,6.0,6.0,0,0,0,0,0
1906,0,4,4,0,0,9.0,0,96,10,0,1,1,1.0,2.0,4,0,1.0,1.0,0,0,4,3,0
1907,0,0,0,0,13,1.0,15,467,3,1,1,8,19.0,26.0,0,0,8.0,9.0,0,1,1,1,1
1908,0,1,0,1,0,10.0,0,233,62,0,0,0,3.0,3.0,13,1,1.0,1.0,0,1,13,1,1
1909,0,0,0,0,1,0.0,1,164,14,0,0,3,8.0,18.0,0,0,5.0,5.0,0,0,0,0,0
1910,0,1,1,0,2,1.0,0,180,75,0,0,0,2.0,6.0,3,1,,,0,1,5,2,1
1911,0,1,0,1,0,16.0,0,181,60,0,0,0,3.0,3.0,3,2,0.0,1.0,0,2,3,2,2
1912,0,0,0,0,3,2.0,3,238,11,0,3,6,10.0,20.0,0,0,2.0,4.0,0,0,0,0,0
1913,0,0,0,0,2,1.0,0,287,2,1,1,7,10.0,26.0,0,0,7.0,7.0,0,0,0,0,0
1914,0,0,0,0,4,1.0,4,232,5,0,2,2,7.0,14.0,0,0,3.0,5.0,0,0,0,0,0
1915,0,0,0,0,3,1.0,11,85,7,0,4,11,6.0,21.0,0,0,1.0,3.0,0,0,0,0,0
1916,0,2,0,0,1,5.0,3,92,5,0,2,2,1.0,7.0,2,0,0.0,0.0,0,0,2,1,0
1917,0,1,0,1,3,0.0,3,177,16,0,0,2,5.0,7.0,0,0,1.0,2.0,0,0,0,0,0
1918,0,0,0,0,0,,0,144,15,0,0,1,6.0,11.0,1,0,0.0,2.0,2,0,2,0,1
1919,0,0,0,0,0,23.0,0,309,11,0,2,7,13.0,21.0,0,0,1.0,3.0,3,1,3,1,1
1920,0,3,0,0,4,1.0,5,141,6,0,3,4,10.0,21.0,3,0,3.0,6.0,2,0,3,0,1
1921,0,0,0,0,3,1.0,0,301,2,2,6,10,13.0,14.0,1,0,9.0,10.0,2,1,5,1,2
1922,0,2,0,1,4,0.0,4,130,43,0,0,0,4.0,7.0,5,3,1.0,1.0,0,3,5,3,3
1923,0,3,3,0,4,0.0,1,131,7,0,1,2,7.0,8.0,0,0,4.0,5.0,0,0,0,3,0
1924,0,0,0,0,2,1.0,1,140,22,0,0,2,5.0,6.0,3,1,3.0,3.0,3,2,7,2,4
1925,0,0,0,0,3,2.0,5,189,8,0,1,1,8.0,11.0,0,0,3.0,7.0,1,1,1,1,1
1926,0,0,0,0,5,0.0,3,170,10,0,1,3,12.0,26.0,0,0,6.0,7.0,1,0,0,0,0
1927,0,19,16,0,1,0.0,4,360,20,0,0,1,3.0,12.0,0,0,0.0,0.0,0,3,4,14,3
1928,0,2,2,0,8,0.0,9,47,7,0,7,8,11.0,12.0,0,0,3.0,8.0,0,0,0,2,0
1929,0,1,1,0,6,1.0,0,35,12,0,1,3,4.0,4.0,0,0,2.0,2.0,2,0,1,1,1
1930,0,0,0,0,5,0.0,6,20,20,0,0,2,2.0,2.0,0,0,1.0,1.0,0,0,0,0,0
1931,0,1,1,0,4,1.0,6,319,6,0,1,1,14.0,21.0,2,1,6.0,6.0,2,1,4,2,2
1932,0,1,1,0,0,17.0,1,297,7,0,3,4,15.0,26.0,1,0,5.0,8.0,0,0,0,1,0
1933,0,0,0,0,4,1.0,0,225,2,1,2,7,13.0,23.0,1,1,3.0,5.0,3,1,4,1,2
1934,0,2,1,1,3,0.0,5,265,8,0,1,3,6.0,6.0,6,5,2.0,3.0,0,5,6,5,5
1935,0,0,0,0,1,5.0,1,192,15,0,0,1,5.0,10.0,0,0,4.0,4.0,0,0,0,0,0
1936,0,0,0,0,0,11.0,5,101,4,0,6,10,13.0,24.0,0,0,6.0,8.0,0,0,1,0,0
1937,0,7,5,0,1,1.0,6,266,14,0,0,4,3.0,5.0,0,0,1.0,2.0,2,0,1,4,1
1938,0,3,3,0,1,2.0,3,161,5,0,3,10,8.0,15.0,1,0,2.0,2.0,2,0,2,3,1
1939,0,0,0,0,0,10.0,0,345,8,0,5,6,10.0,15.0,0,0,1.0,1.0,0,0,0,0,0
1940,0,1,0,0,9,0.0,11,228,3,1,7,9,18.0,38.0,0,0,5.0,10.0,1,0,0,0,0
1941,0,1,1,0,0,7.0,6,57,20,0,0,1,1.0,4.0,2,1,0.0,1.0,0,1,2,1,1
1942,0,7,2,0,6,1.0,4,221,25,0,0,0,6.0,22.0,3,0,2.0,3.0,3,0,9,1,0
